user_id_hash,vehicle_type,trip_id_source,time_sec,time_hms,lat,lon,accuracy_m,speed_mps,bearing_deg,provider,confidence
19eb08210e31af1f,bus,28446351_7953,37290,10:21:30,49.848925287518604,20.11708189539674,20.415393729212067,8.823815259610978,1.1756531720475323,fused,0.8
19eb08210e31af1f,bus,28446351_7953,37350,10:22:30,49.853250574852225,20.11888861964158,14.8237108178898,8.301474713680335,15.073141994306127,fused,0.8
19eb08210e31af1f,bus,28446351_7953,37380,10:23:00,49.85585434724782,20.118868184568726,20.618691580227242,9.650999565753976,359.7100932074948,gps,0.8
19eb08210e31af1f,bus,28446351_7953,37440,10:24:00,49.86139676064478,20.117508918978825,11.000464909157698,10.399058099902751,351.0161149723089,gps,0.8
19eb08210e31af1f,bus,28446351_7953,37470,10:24:30,49.86426164091814,20.116850077775663,16.320866947149433,10.734717500119046,351.5678945866394,gps,0.8
19eb08210e31af1f,bus,28446351_7953,37500,10:25:00,49.867069229750975,20.116310505785705,22.100615135061712,10.485863523143461,352.93849857644585,gps,0.8
19eb08210e31af1f,bus,28446351_7953,37530,10:25:30,49.87153178110853,20.113070315380586,23.481649539677864,18.262099900539678,334.9223096370997,fused,0.8
19eb08210e31af1f,bus,28446351_7953,37560,10:26:00,49.87610044531206,20.110746991776498,23.807020759043738,17.81999017742861,341.85501151171286,gps,0.8
19eb08210e31af1f,bus,28446351_7953,37590,10:26:30,49.87679065679022,20.106209454399764,12.775877038141209,11.13622936047519,283.2826001474622,fused,0.8
19eb08210e31af1f,bus,28446351_7953,37620,10:27:00,49.877516306974584,20.101944191735438,26.58209344908645,10.536943862144636,284.7903996284463,gps,0.8
19eb08210e31af1f,bus,28446351_7953,37650,10:27:30,49.878467831763466,20.10166939259376,16.078168471784757,3.5873815698484552,349.45757603553517,gps,0.8
19eb08210e31af1f,bus,28446351_7953,37680,10:28:00,49.8793226996399,20.10071809161996,25.174113296031784,3.8990465957478775,324.3561594003913,gps,0.8
19eb08210e31af1f,bus,28446351_7953,37710,10:28:30,49.879609127942686,20.097412994653414,21.089727274169576,7.965155715848508,277.66079786734554,gps,0.8
19eb08210e31af1f,bus,28446351_7953,37740,10:29:00,49.880066375067415,20.093849659957705,12.421079334316516,8.677915397915484,281.2635341084343,gps,0.8
19eb08210e31af1f,bus,28446351_7953,37770,10:29:30,49.87957985290738,20.092894698288745,19.150290391855904,2.907616237828344,231.66988522725336,gps,0.8
19eb08210e31af1f,bus,28446351_7953,37830,10:30:30,49.88036359634098,20.088645464818924,23.476280744680217,5.278284212071528,285.97429041900796,gps,0.8
19eb08210e31af1f,bus,28446351_7953,37860,10:31:00,49.880417594673446,20.086786728317747,25.0478518838364,4.44393946695937,272.5820523663641,fused,0.8
19eb08210e31af1f,bus,28446351_7953,37890,10:31:30,49.881985079699255,20.084918679033567,20.262377847983263,7.325336548911614,322.4788671178589,gps,0.8
19eb08210e31af1f,bus,28446351_7953,37920,10:32:00,49.8838913848141,20.083363920629555,30.879722803792145,7.981995558796284,332.2775522676627,fused,0.8
19eb08210e31af1f,bus,28446351_7953,37950,10:32:30,49.88547789379982,20.080710248122305,27.552100857289798,8.64539967220642,312.85839723077964,gps,0.8
19eb08210e31af1f,bus,28446351_7953,38040,10:34:00,49.89007804954379,20.086145065090918,19.528224016642657,7.142692156111588,37.27585672025225,gps,0.8
19eb08210e31af1f,bus,28446351_7953,38070,10:34:30,49.89163184809291,20.0899543948796,25.918407874231498,10.766156565274589,57.659313529122926,gps,0.8
19eb08210e31af1f,bus,28446351_7953,38130,10:35:30,49.8949394272766,20.096634508805188,33.43138012895255,10.058803137802151,52.451799061655095,gps,0.8
19eb08210e31af1f,bus,28446351_7953,38190,10:36:30,49.90037971757167,20.09916739376656,33.60079333320256,10.525862444337232,16.693281113416276,gps,0.8
19eb08210e31af1f,bus,28446351_7953,38220,10:37:00,49.9036423017648,20.097955460622615,13.362921640995655,12.434067678201943,346.5448874210044,gps,0.8
19eb08210e31af1f,bus,28446351_7953,38250,10:37:30,49.90710645707444,20.097855494584117,15.276384240280212,12.842100592300618,358.93528587378904,fused,0.8
19eb08210e31af1f,bus,28446351_7953,38310,10:38:30,49.91286195081691,20.094693611309363,30.582293484308554,11.314217994282615,340.51806217473097,gps,0.8
19eb08210e31af1f,bus,28446351_7953,38340,10:39:00,49.915126715549185,20.09209146832217,14.440156899564501,10.442096880033622,323.5046275249206,gps,0.8
19eb08210e31af1f,bus,28446351_7953,38370,10:39:30,49.91724555084197,20.088379078176512,12.762851686718065,11.839719861023093,311.5545679733235,gps,0.8
19eb08210e31af1f,bus,28446351_7953,38400,10:40:00,49.919026989234005,20.084861811260314,18.07129318181629,10.679861175758992,308.19029548038293,gps,0.8
19eb08210e31af1f,bus,28446351_7953,38430,10:40:30,49.920440754129636,20.082639660168518,23.82450564635977,7.455304163624001,314.6586406988807,gps,0.8
19eb08210e31af1f,bus,28446351_7953,38460,10:41:00,49.92179039409659,20.080241561084257,20.507322922372015,7.600988346164537,311.15831663324565,gps,0.8
19eb08210e31af1f,bus,28446351_7953,38490,10:41:30,49.924293319042405,20.07588321401017,17.028011126662747,13.936687114965018,311.7345913268826,gps,0.8
19eb08210e31af1f,bus,28446351_7953,38520,10:42:00,49.92683087242695,20.072394841911336,16.87790777221876,12.559821338681639,318.49228484133727,gps,0.8
19eb08210e31af1f,bus,28446351_7953,38550,10:42:30,49.9291372205359,20.069126605121312,16.63592421483552,11.571013155279276,317.62914196342024,fused,0.8
19eb08210e31af1f,bus,28446351_7953,38580,10:43:00,49.93175707918358,20.06467787951366,15.574850552664547,14.38606002531223,312.4553620137148,gps,0.8
19eb08210e31af1f,bus,28446351_7953,38610,10:43:30,49.93365078952713,20.06295447119002,35.63917791726889,8.134697279470032,329.638890507126,fused,0.8
19eb08210e31af1f,bus,28446351_7953,38640,10:44:00,49.93558684972927,20.0597349442126,23.04560791088447,10.511495317079094,313.05476655138966,gps,0.8
19eb08210e31af1f,bus,28446351_7953,38730,10:45:30,49.94295400277148,20.057425448689482,26.78566847824115,9.285522133412663,348.5940768339766,gps,0.8
19eb08210e31af1f,bus,28446351_7953,38760,10:46:00,49.945752640101844,20.058209806107794,18.052992132184265,10.540507548396219,10.22357851687326,fused,0.8
19eb08210e31af1f,bus,28446351_7953,38790,10:46:30,49.95011097680558,20.056674926029988,19.97695309530955,16.56376937371941,347.23209143203565,gps,0.8
19eb08210e31af1f,bus,28446351_7953,38880,10:48:00,49.95954236368934,20.05389636340101,16.62820022891337,11.859951837236812,349.26807795118515,fused,0.8
19eb08210e31af1f,bus,28446351_7953,38910,10:48:30,49.963207700902494,20.0564225765677,4.3263937270787025,14.861031165655946,23.91038434333916,gps,0.8
19eb08210e31af1f,bus,28446351_7953,38940,10:49:00,49.967056625462526,20.05835247492862,12.41078562562506,14.989714702216308,17.87560686478855,gps,0.8
19eb08210e31af1f,bus,28446351_7953,38970,10:49:30,49.968284663218235,20.05902385516594,9.664937670602303,4.824952832620335,19.374197321421832,fused,0.8
19eb08210e31af1f,bus,28446351_7953,39000,10:50:00,49.969564400307966,20.059606413771114,6.877479567634982,4.9424858457354155,16.31966006681955,gps,0.8
19eb08210e31af1f,bus,28446351_7953,39030,10:50:30,49.970621022009276,20.06054777498262,13.570099214532219,4.513785662003982,29.813467693615394,gps,0.8
19eb08210e31af1f,bus,28446351_7953,39060,10:51:00,49.97109758260898,20.060880109175837,29.566979512809834,1.9359096090851269,24.157340907457638,gps,0.8
19eb08210e31af1f,bus,28446351_7953,39090,10:51:30,49.97455052066896,20.06269753068762,20.875208655036822,13.511723001759984,18.701108412967926,gps,0.8
19eb08210e31af1f,bus,28446351_7953,39150,10:52:30,49.9788147856543,20.066814825346732,29.348687967489823,9.30230394164974,31.8359970902805,fused,0.8
19eb08210e31af1f,bus,28446351_7953,39180,10:53:00,49.98149075819715,20.06921920502649,23.765831511355575,11.455049541162563,30.017862930443073,gps,0.8
19eb08210e31af1f,bus,28446351_7953,39210,10:53:30,49.98215091815589,20.0673049118515,26.124291303384567,5.177231465106838,298.20546203862864,gps,0.8
19eb08210e31af1f,bus,28446351_7953,39240,10:54:00,49.98280234994862,20.066487035445736,15.439101175646863,3.1031758386056967,321.08576165308733,fused,0.8
19eb08210e31af1f,bus,28446351_7953,39270,10:54:30,49.983190895745246,20.065860508782684,24.482861667248624,2.074542415638029,313.9636150821645,gps,0.8
19eb08210e31af1f,bus,28446351_7953,39300,10:55:00,49.98442287048078,20.065418006697936,25.782530211796203,4.6865132125460685,346.99545082177855,fused,0.8
19eb08210e31af1f,bus,28446351_7953,39330,10:55:30,49.98413526040249,20.063569381315997,17.49717105958132,4.532906978833692,256.39877376770573,gps,0.8
19eb08210e31af1f,bus,28446351_7953,39360,10:56:00,49.98453467443164,20.061911589804065,24.708753951603274,4.219211613004232,290.54164129207385,gps,0.8
19eb08210e31af1f,bus,28446351_7953,39390,10:56:30,49.984787138594385,20.06039756725291,24.750946091904385,3.727658558419,284.5391087531678,fused,0.8
19eb08210e31af1f,bus,28446351_7953,39420,10:57:00,49.98488946399331,20.05920553987919,17.66914570160978,2.866094722558469,277.6046816746334,gps,0.8
19eb08210e31af1f,bus,28446351_7953,39480,10:58:00,49.98537547007499,20.056621517176374,14.03084414965344,3.2081847979568328,286.3058182823973,gps,0.8
19eb08210e31af1f,bus,28446351_7953,39540,10:59:00,49.98532877882358,20.056259049582025,13.641382076725854,0.44050184740634246,258.67150476519544,gps,0.8
19eb08210e31af1f,bus,28446351_7953,39600,11:00:00,49.98556905917518,20.05610605325735,21.70631871182189,0.4811744529907532,337.7352270941994,fused,0.8
19eb08210e31af1f,bus,28446351_7953,39660,11:01:00,49.9852046458043,20.056582747496368,23.23284196656934,0.8824718485762072,139.93279288009,fused,0.8
19eb08210e31af1f,bus,28446351_7953,39690,11:01:30,49.985367316027975,20.05649291673183,16.126952015741704,0.6398169885628061,340.45146761104695,gps,0.8
19eb08210e31af1f,bus,28446351_7953,39750,11:02:30,49.98516811953958,20.05667575000644,21.325994661817532,0.4286550921036892,149.4522752221709,gps,0.8
19eb08210e31af1f,bus,28446351_7953,39780,11:03:00,49.985174559123415,20.05651569063319,24.778551721411063,0.3822035812083728,273.5804657468307,fused,0.8
19eb08210e31af1f,bus,28446351_7953,39810,11:03:30,49.98562955072174,20.05667664508991,25.08101799880745,1.7295000933415439,12.814233617174523,gps,0.8
19eb08210e31af1f,bus,28446351_7953,39840,11:04:00,49.98541294312612,20.056712953714932,31.00730884231838,0.8075051748523447,173.8484471472908,gps,0.8
19eb08210e31af1f,bus,28446351_7953,39870,11:04:30,49.985372257627894,20.05651251518428,29.262474721472167,0.5009258328658448,252.47975979822115,gps,0.8
19eb08210e31af1f,bus,28446351_7953,39900,11:05:00,49.9852265060103,20.056232035708597,14.801880027014782,0.8594555002458029,231.0554030161847,gps,0.8
19eb08210e31af1f,bus,28446351_7953,39930,11:05:30,49.985247461008015,20.056198953153697,31.843270552043165,0.1106743214740861,314.5704536956712,fused,0.8
19eb08210e31af1f,bus,28446351_7953,39990,11:06:30,49.98566141542233,20.056773732956216,17.78705158007347,1.028415380511185,41.75784205130924,fused,0.8
19eb08210e31af1f,bus,28446351_7953,40020,11:07:00,49.98536793401716,20.05649896224737,27.789244304513005,1.2696822439920397,211.047560147994,fused,0.8
19eb08210e31af1f,bus,28446351_7953,40050,11:07:30,49.9856290721011,20.05615475868151,21.588775896285068,1.2687601502988288,319.7186016647605,gps,0.8
19eb08210e31af1f,bus,28446351_7953,40080,11:08:00,49.98529688518109,20.05634311721193,18.541268244891363,1.3105289414378256,159.96871416569638,gps,0.8
19eb08210e31af1f,bus,28446351_7953,40110,11:08:30,49.98546162714595,20.057027905834335,9.683482977241544,1.7424899019687088,69.48629685084575,gps,0.8
19eb08210e31af1f,bus,28446351_7953,40170,11:09:30,49.98504926068483,20.056460258409583,20.068302709894773,1.0205711497540635,221.51249781277343,gps,0.8
19eb08210e31af1f,bus,28446351_7953,40200,11:10:00,49.98555220561154,20.056777279267042,11.259573217112045,2.01145065865681,22.062179956691466,gps,0.8
19eb08210e31af1f,bus,28446351_7953,40230,11:10:30,49.98536553395962,20.05637843945789,27.296871172628812,1.1756743644484615,233.94869370863597,gps,0.8
19eb08210e31af1f,bus,28446351_7953,40320,11:12:00,49.98549095854582,20.056681177367356,30.784602544716353,0.28609731671723365,57.204480164372285,gps,0.8
19eb08210e31af1f,bus,28446351_7953,40350,11:12:30,49.98539579172388,20.05653938237137,16.09911864147218,0.4884848178787808,223.77180102538657,gps,0.8
19eb08210e31af1f,bus,28446351_7953,40410,11:13:30,49.985285560579726,20.05641772925855,23.073914229062225,0.250493312743439,215.35988140755626,fused,0.8
19eb08210e31af1f,bus,28446351_7953,40470,11:14:30,49.98522524566994,20.056716472831578,16.55306527688286,0.373122620288105,107.43201615706738,gps,0.8
19eb08210e31af1f,bus,28446351_7953,40500,11:15:00,49.98524359794451,20.056751274841563,17.168149725719484,0.10726732914477198,50.64364938109355,gps,0.8
19eb08210e31af1f,bus,28446351_7953,40530,11:15:30,49.98515963090673,20.05651324749146,26.073106903947203,0.6470380326676747,241.2495261994453,fused,0.8
19eb08210e31af1f,bus,28446351_7953,40560,11:16:00,49.98537224082907,20.056560198438834,20.91264370066902,0.7959425296955214,8.081455206015164,fused,0.8
